Age,BusinessTravel,Department,DistanceFromHome,Education,Gender,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MaritalStatus,MonthlyIncome,OverTime,TotalWorkingYears,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
37,Travel_Frequently,Research & Development,0,Phd,Female,60.89588840544258,5,3,3,Divorced,5856.367191099065,No,23,1,16,9,9,12,1
43,Travel_Rarely,Sales,0,Undergraduate,Female,67.58843062099514,4,1,8,Divorced,4750.818992787907,No,3,6,3,6,10,14,1
32,Travel_Rarely,Sales,0,Undergraduate,Male,48.897172708840294,1,4,3,Single,7211.698506505843,No,35,5,9,13,2,4,0
58,Travel_Rarely,Research & Development,0,Masters,Female,70.16665652861396,1,2,4,Divorced,4807.527218889331,No,21,7,18,0,9,2,0
40,Travel_Frequently,Sales,0,Phd,Female,53.87908104992789,5,3,3,Married,242.74704330044187,No,19,2,18,3,10,10,1
24,Non-Travel,Research & Development,0,Undergraduate,Male,85.46053567966321,4,1,3,Married,6667.127972117432,No,9,1,16,7,2,3,0
40,Travel_Rarely,Research & Development,0,Undergraduate,Male,51.45320068951645,2,2,2,Divorced,4507.469704946972,Yes,14,2,3,5,0,9,1
33,Travel_Rarely,Sales,0,Phd,Female,56.75894097381012,2,1,5,Married,3451.819374372007,Yes,30,3,16,7,2,5,0
59,Travel_Frequently,Research & Development,0,Masters,Female,82.2530564577857,2,3,1,Divorced,1288.44676484427,No,28,3,0,9,13,14,1
30,Travel_Rarely,Research & Development,1,High School,Male,72.15014542602525,1,1,5,Married,2641.219637284816,No,36,5,8,13,0,14,0
38,Non-Travel,Sales,0,Undergraduate,Female,73.35385691083586,3,1,2,Married,6373.279857945669,No,22,4,3,9,12,14,1
18,Travel_Rarely,Human Resources,0,Masters,Male,65.38023143273116,1,4,3,Married,2912.9133797476184,No,4,6,10,2,12,4,1
36,Travel_Rarely,Sales,0,High School,Female,85.44811889636014,2,2,3,Single,6815.509067183144,No,32,3,12,0,6,0,1
23,Travel_Rarely,Research & Development,0,Undergraduate,Male,72.92792729404043,1,2,2,Single,2905.2267536268214,No,4,6,6,11,13,10,1
37,Travel_Rarely,Sales,0,Undergraduate,Female,77.01786741119626,3,6,5,Single,5571.744334394146,No,22,2,5,11,10,6,1
29,Travel_Frequently,Research & Development,0,Undergraduate,Female,43.25571438911439,2,4,3,Married,8388.144533655222,No,8,10,16,13,7,14,1
52,Travel_Rarely,Research & Development,0,Masters,Male,73.00472753232762,2,2,3,Single,7835.801310561708,No,36,3,9,3,12,3,1
31,Travel_Rarely,Research & Development,0,Undergraduate,Female,75.07387325388429,3,1,2,Married,1840.0257906807096,Yes,20,1,0,12,1,6,1
30,Non-Travel,Research & Development,0,High School,Male,70.36711638248642,1,5,5,Married,6495.722242404525,No,34,1,1,4,12,2,1
57,Travel_Rarely,Sales,0,Masters,Male,80.99682843413176,1,3,4,Divorced,1056.2117261034737,No,36,0,18,1,14,11,0
40,Non-Travel,Sales,0,Phd,Male,59.97735091887523,2,3,1,Single,4179.117282196092,Yes,12,5,8,9,1,8,1
23,Non-Travel,Sales,0,Masters,Female,29.86570700688908,2,2,4,Single,3051.324167328217,Yes,3,8,13,4,0,3,0
35,Travel_Frequently,Research & Development,0,Masters,Female,85.50968845808923,1,2,2,Divorced,3427.7065665399323,No,2,1,5,10,3,9,0
33,Travel_Rarely,Sales,0,Undergraduate,Male,61.50041296200032,1,0,2,Married,10456.908341216997,Yes,25,6,16,9,5,11,1
36,Travel_Rarely,Research & Development,0,High School,Male,76.52585657578798,2,5,1,Single,7996.1034575436515,Yes,22,2,0,9,12,10,1
18,Travel_Rarely,Research & Development,0,Undergraduate,Male,74.9181537246841,3,5,0,Single,7138.7925858213075,Yes,17,1,9,1,6,1,1
40,Travel_Frequently,Research & Development,1,High School,Male,76.61997303513573,4,0,6,Single,6615.970850208677,No,39,2,3,3,12,0,1
22,Non-Travel,Human Resources,0,Undergraduate,Female,78.17685967301882,2,2,2,Married,7711.611344055876,No,36,3,6,3,12,12,1
45,Travel_Rarely,Human Resources,4,High School,Male,63.99407403343773,0,1,1,Single,3694.8571612645605,Yes,33,6,17,12,7,5,1
24,Travel_Frequently,Sales,0,Masters,Female,56.36940753667555,1,3,3,Single,1861.9649831757902,No,27,4,13,12,13,13,1
29,Travel_Rarely,Sales,0,Phd,Male,49.30195455879438,2,0,5,Single,6412.964580814371,No,8,4,13,11,0,11,0
23,Travel_Rarely,Research & Development,0,Undergraduate,Male,50.5638818295461,2,1,2,Married,4172.826337226766,No,10,0,10,14,5,9,1
43,Travel_Rarely,Sales,0,Undergraduate,Male,65.1651467967156,1,3,2,Married,4573.430767701657,No,34,3,13,5,11,2,1
45,Travel_Frequently,Research & Development,0,High School,Male,54.8681507679786,1,0,1,Married,3906.004633011076,No,14,2,0,1,4,4,1
37,Travel_Rarely,Sales,0,Masters,Male,66.89561302493883,2,3,5,Married,5029.165095362348,No,13,2,11,7,10,3,0
34,Travel_Frequently,Research & Development,0,High School,Male,53.22947260369129,2,2,5,Single,8108.68386691285,No,2,4,15,3,6,2,0
23,Travel_Rarely,Sales,1,Masters,Male,48.30001160510659,1,3,1,Single,8588.705284449856,Yes,7,3,3,10,5,2,1
24,Travel_Rarely,Sales,0,High School,Female,74.006359250295,2,4,4,Single,5722.166580705655,Yes,26,3,15,4,13,6,0
37,Travel_Rarely,Sales,0,Masters,Male,66.00295184090088,0,2,1,Divorced,5264.452034745546,Yes,1,2,15,2,13,0,1
26,Travel_Rarely,Research & Development,0,Undergraduate,Male,52.28587817913636,2,2,1,Divorced,5891.268299187659,No,35,1,5,11,9,3,1
34,Non-Travel,Human Resources,0,Masters,Female,63.41383319566874,1,1,3,Single,4847.49375614902,Yes,9,5,9,0,11,5,1
40,Travel_Frequently,Research & Development,0,Undergraduate,Female,38.37492696160818,0,1,4,Single,3147.566649992231,No,31,2,19,7,10,2,0
35,Non-Travel,Research & Development,0,Undergraduate,Female,42.79218041895031,4,0,1,Married,4343.550318429283,No,31,2,7,11,8,4,1
28,Travel_Rarely,Research & Development,3,Undergraduate,Female,51.709885027268236,2,3,3,Married,8253.784599400462,No,31,4,16,4,3,11,0
34,Travel_Rarely,Research & Development,0,Undergraduate,Female,60.25535795596782,3,2,2,Single,1699.9107516726767,No,21,4,7,9,8,6,1
42,Travel_Rarely,Sales,0,Undergraduate,Male,53.09747686640631,0,1,7,Single,4250.21843584082,Yes,18,4,1,4,3,11,1
32,Travel_Rarely,Research & Development,0,Phd,Male,74.68046894346548,2,0,2,Married,7364.176700122176,No,20,3,12,5,3,12,0
38,Travel_Rarely,Research & Development,0,High School,Male,41.59174127549179,0,1,8,Single,5611.181091746349,No,11,5,18,2,8,8,0
41,Travel_Rarely,Research & Development,0,Undergraduate,Male,64.03720206499602,2,2,2,Married,5025.271816560605,Yes,6,5,8,0,6,8,1
39,Travel_Rarely,Research & Development,0,High School,Male,44.44451754275754,4,2,6,Single,6481.2530340226585,No,14,3,19,9,11,8,0
48,Travel_Frequently,Sales,0,Phd,Female,70.07076542884525,0,1,2,Divorced,5374.023477378485,No,14,3,0,5,4,11,1
29,Travel_Frequently,Research & Development,0,Undergraduate,Male,83.83308445239439,1,1,3,Married,4444.274985370904,No,34,3,3,8,1,5,0
23,Travel_Rarely,Sales,3,Undergraduate,Male,55.301622076261665,2,5,4,Single,7263.472133825118,No,6,3,3,12,6,1,1
33,Travel_Rarely,Research & Development,0,Undergraduate,Female,68.45493045187274,0,1,5,Single,6591.207959856685,Yes,17,1,4,11,1,13,1
32,Non-Travel,Research & Development,0,Masters,Male,52.69431813526951,0,1,1,Married,6705.641735426764,No,1,4,17,11,14,2,1
26,Travel_Rarely,Research & Development,0,Undergraduate,Male,60.477182646896786,1,2,6,Divorced,6665.906121869519,Yes,20,5,17,6,9,0,0
25,Travel_Rarely,Research & Development,2,Undergraduate,Male,73.02079342955884,2,5,7,Divorced,3321.1721946313646,No,6,3,17,10,8,2,0
46,Non-Travel,Sales,0,Phd,Male,63.449552355292106,2,0,4,Married,4634.484580621599,No,30,2,16,10,1,11,0
26,Travel_Rarely,Research & Development,0,Undergraduate,Male,80.13865343680699,3,1,8,Single,4048.5258708468277,No,26,6,3,1,1,7,0
36,Non-Travel,Sales,0,Undergraduate,Male,63.36532873687396,2,1,1,Single,9070.64729925296,Yes,2,1,15,3,4,12,1
37,Travel_Frequently,Research & Development,1,Undergraduate,Female,58.21618938812411,2,0,2,Divorced,3732.450219644731,No,24,2,19,8,6,13,1
36,Travel_Rarely,Research & Development,0,Undergraduate,Male,84.02813712298783,3,2,3,Married,5711.905689074038,No,28,5,14,13,12,3,1
26,Travel_Rarely,Research & Development,0,Masters,Male,72.20104940786928,1,5,2,Single,2660.725602449281,No,33,1,17,3,14,7,1
36,Travel_Rarely,Sales,3,Undergraduate,Male,82.92234418823035,3,3,2,Divorced,4848.423278079727,No,12,2,2,2,7,12,1
42,Travel_Rarely,Sales,0,High School,Female,66.58676467958111,2,5,2,Married,6956.873434119539,No,19,8,9,11,5,6,1
28,Travel_Rarely,Research & Development,0,Masters,Male,70.66545037966199,3,0,4,Single,2018.885917600699,Yes,13,2,10,5,8,11,0
39,Travel_Rarely,Sales,0,Phd,Male,91.31990784334553,5,1,2,Married,7676.788345172605,No,31,6,8,8,13,12,1
28,Travel_Rarely,Sales,0,Undergraduate,Female,43.966911821029925,3,3,0,Divorced,5341.520158015827,No,8,7,2,10,2,6,0
21,Travel_Rarely,Research & Development,0,Masters,Male,101.3543902888899,5,3,3,Single,5622.289787810712,No,27,2,10,0,10,14,1
31,Travel_Rarely,Sales,0,Undergraduate,Male,42.80748801332625,3,0,2,Single,6553.0557129818735,No,20,4,13,13,7,4,1
19,Travel_Rarely,Human Resources,0,Undergraduate,Male,45.881502033408154,1,3,2,Single,3184.8532800510598,No,22,1,9,0,4,4,1
21,Travel_Rarely,Sales,0,High School,Male,42.316525214693215,0,1,0,Single,6552.474709700639,No,36,3,12,11,7,1,1
36,Travel_Frequently,Research & Development,0,Masters,Female,55.60020780875938,3,1,7,Married,6041.446459113292,No,8,3,1,6,3,12,0
47,Travel_Rarely,Human Resources,0,High School,Female,77.39346274053582,1,2,3,Divorced,3177.7775700158268,No,37,1,10,0,6,1,1
22,Travel_Rarely,Research & Development,0,Undergraduate,Male,43.86838312647039,2,1,2,Married,3369.779254092833,No,0,4,2,3,13,14,1
41,Travel_Rarely,Sales,0,Undergraduate,Male,43.3819413786843,1,6,3,Single,4642.698874352094,No,29,1,14,7,10,9,1
21,Non-Travel,Research & Development,0,Undergraduate,Female,87.24878882527497,8,1,6,Single,3514.899922017149,Yes,5,5,8,3,4,3,1
37,Travel_Frequently,Research & Development,0,High School,Male,45.237417207256705,3,1,4,Single,6679.714454850677,No,16,2,10,12,5,8,0
28,Travel_Rarely,Human Resources,0,Masters,Female,55.24750238860444,0,2,1,Single,3671.564821156799,No,19,2,2,2,12,6,1
33,Travel_Rarely,Sales,0,Undergraduate,Female,51.31344882238059,4,3,5,Single,5806.758491095233,No,19,5,4,3,1,2,0
28,Travel_Rarely,Research & Development,0,Undergraduate,Female,76.65872363137703,1,6,1,Divorced,5221.309012961936,No,33,4,9,2,9,10,1
32,Travel_Rarely,Research & Development,0,Masters,Male,70.7932035709487,0,3,5,Married,5446.809701929215,Yes,27,4,17,12,3,6,0
34,Travel_Rarely,Research & Development,0,Masters,Male,62.77877708023692,1,2,4,Single,6512.204460477255,No,14,4,19,10,14,11,0
34,Travel_Rarely,Human Resources,0,Phd,Male,34.14710471835424,0,1,1,Divorced,6729.4688880423355,Yes,17,3,0,12,14,6,1
33,Travel_Rarely,Human Resources,0,Undergraduate,Male,54.30766517851165,0,4,1,Single,8057.049324799043,Yes,35,1,6,13,3,14,1
45,Travel_Rarely,Sales,0,High School,Male,40.73203945622804,2,2,3,Married,2721.577823919461,No,30,5,16,8,12,6,1
32,Non-Travel,Research & Development,0,Undergraduate,Female,80.17160015420329,2,2,2,Married,7022.674065342079,Yes,36,2,10,2,10,2,1
33,Travel_Rarely,Research & Development,0,Masters,Female,31.404811437294747,1,1,1,Married,6947.252528578247,No,18,6,17,11,7,10,1
42,Non-Travel,Research & Development,0,Masters,Male,62.642197025478886,3,3,6,Divorced,3793.6688954931315,No,15,1,2,2,12,6,1
50,Travel_Rarely,Research & Development,1,Undergraduate,Male,55.556368953629885,4,1,3,Single,7332.738311995465,No,26,4,12,10,4,5,1
34,Travel_Rarely,Sales,0,Masters,Female,97.45260667883358,1,0,4,Divorced,4019.2812136577445,No,24,5,4,13,4,13,1
40,Travel_Frequently,Sales,0,Undergraduate,Male,92.29455379528316,2,3,6,Married,4866.941409266342,No,11,0,11,12,10,12,0
48,Travel_Rarely,Research & Development,0,Masters,Female,76.04897532940387,2,1,3,Divorced,6433.182830576194,No,30,2,2,14,10,10,1
41,Travel_Rarely,Research & Development,0,Masters,Male,65.77089528118414,1,2,6,Single,2148.701791552534,No,29,6,4,2,14,6,1
50,Travel_Rarely,Human Resources,0,High School,Female,54.7086727577188,3,3,2,Married,3567.718508462416,No,34,2,9,2,8,10,1
34,Non-Travel,Research & Development,0,Masters,Male,70.48798764584195,3,0,3,Single,7021.368668559164,No,7,2,18,10,14,12,1
32,Travel_Frequently,Research & Development,0,Phd,Male,65.33234332511249,0,2,3,Single,6423.4753238842895,No,3,1,13,11,2,4,0
35,Travel_Rarely,Sales,0,Undergraduate,Female,90.62854338696255,4,2,2,Married,7400.979947936839,No,9,2,16,4,13,13,1
36,Travel_Rarely,Research & Development,1,Masters,Female,59.669688113206256,0,3,1,Single,3291.0785933122543,No,7,6,18,4,6,5,1
34,Travel_Frequently,Sales,0,Undergraduate,Male,69.19068512737937,2,1,4,Single,6128.119629071772,No,23,4,6,14,12,2,1
30,Travel_Rarely,Research & Development,0,Phd,Male,87.21680637593326,3,2,2,Single,3630.8092696106114,No,13,5,12,4,1,1,0
29,Travel_Frequently,Sales,0,Undergraduate,Male,50.48604170023486,2,3,2,Single,-2857.443006365752,No,2,6,17,12,5,14,1
47,Travel_Rarely,Sales,0,Masters,Male,65.28314498730305,1,2,3,Divorced,4601.207991927777,No,36,6,5,8,11,2,1
26,Travel_Frequently,Research & Development,0,Undergraduate,Male,61.07423212798754,5,0,1,Married,5251.130483683218,No,35,4,18,12,14,14,1
28,Non-Travel,Sales,0,Undergraduate,Female,77.25589670568543,0,1,4,Married,4032.719088453372,Yes,34,4,11,5,12,10,0
23,Travel_Rarely,Research & Development,0,High School,Male,43.20899138569136,1,2,1,Married,5175.6092059577795,No,25,1,10,4,10,13,1
35,Travel_Rarely,Sales,0,High School,Male,87.9672849226194,2,1,4,Divorced,3765.6571235178117,No,4,2,19,9,14,8,0
33,Travel_Rarely,Research & Development,0,Undergraduate,Male,71.61126075139168,4,2,1,Single,8695.354641704937,Yes,36,3,3,4,6,0,1
39,Travel_Frequently,Sales,0,High School,Male,46.40026158506777,0,3,2,Married,5153.242550328548,No,19,4,8,9,6,10,1
30,Travel_Rarely,Sales,0,Phd,Male,68.54551012590906,3,3,4,Single,7903.663822823246,No,28,3,6,11,6,12,1
39,Travel_Rarely,Sales,0,Undergraduate,Female,44.681365583139886,1,1,0,Single,7882.7897856234795,No,5,2,4,6,13,13,1
41,Travel_Rarely,Research & Development,0,Phd,Female,56.08578538991183,1,1,0,Married,5652.400429739593,No,39,2,8,13,6,2,1
21,Travel_Frequently,Sales,0,High School,Male,45.81727129246854,2,1,4,Single,810.9818383643278,No,35,3,5,3,4,5,1
42,Travel_Rarely,Sales,0,Masters,Male,92.07417061643508,5,1,5,Married,4098.742337150827,Yes,32,2,4,1,5,0,1
25,Travel_Rarely,Research & Development,0,Undergraduate,Male,38.820767209336765,3,2,1,Married,2826.817030528209,No,0,2,4,14,1,10,0
32,Travel_Frequently,Research & Development,0,High School,Female,73.96696591551594,2,2,3,Married,1613.5283703564492,No,5,6,2,5,1,1,0
31,Travel_Rarely,Research & Development,1,Phd,Male,59.16403112828905,1,3,1,Married,6673.694733399305,No,6,3,11,1,11,12,1
33,Travel_Rarely,Research & Development,0,High School,Male,35.95344712414676,0,2,2,Single,5522.462143077071,No,17,1,13,10,4,3,1
41,Travel_Rarely,Sales,0,High School,Female,56.55697225907715,0,0,3,Single,7574.098593692861,No,2,1,9,13,14,5,1
30,Travel_Rarely,Research & Development,0,Undergraduate,Male,39.236819422512,1,1,2,Single,2471.2007120320823,No,34,5,0,8,9,4,1
47,Travel_Rarely,Research & Development,0,High School,Female,65.07273566980838,1,2,2,Single,6159.751951718852,No,7,5,19,2,14,1,1
30,Travel_Frequently,Sales,0,Undergraduate,Female,28.486275970727547,0,0,4,Married,5185.365220065729,No,20,3,9,3,1,11,0
29,Travel_Rarely,Research & Development,2,Masters,Male,62.06729606215156,3,4,3,Divorced,6463.951838444238,Yes,17,2,14,10,13,2,1
37,Travel_Rarely,Sales,0,Masters,Male,71.46024762114598,2,2,5,Married,5549.66382277077,No,11,0,18,11,6,10,0
58,Travel_Rarely,Human Resources,0,High School,Male,92.84531781139152,2,2,0,Single,4051.8566846006215,No,0,1,7,4,11,6,1
26,Travel_Rarely,Research & Development,0,Masters,Male,63.13349374536075,3,4,5,Married,5911.857176959429,No,18,2,17,6,6,12,0
55,Travel_Frequently,Sales,0,Phd,Male,56.092214865076386,0,1,7,Married,5011.007774778212,No,13,2,3,11,12,1,1
31,Travel_Rarely,Sales,0,Masters,Male,28.412559776156044,1,1,3,Married,4402.374295316296,No,22,1,19,3,12,10,1
22,Travel_Frequently,Research & Development,0,Masters,Male,38.285070435160506,2,2,1,Married,6226.213417993238,Yes,20,2,10,9,13,4,1
32,Travel_Frequently,Research & Development,1,Undergraduate,Male,34.45479234266983,2,2,3,Married,6633.80122958967,No,3,2,9,4,9,4,1
47,Travel_Frequently,Research & Development,0,Undergraduate,Female,79.95068838278999,1,2,4,Married,4827.114585436369,No,10,3,6,7,4,11,1
24,Travel_Frequently,Sales,0,Undergraduate,Male,62.33053112134813,2,4,2,Married,4568.860203450724,No,1,4,7,0,0,14,0
49,Travel_Rarely,Human Resources,0,Undergraduate,Female,76.93188697551795,1,3,6,Single,8159.278439288577,No,13,1,3,5,4,10,1
34,Travel_Rarely,Sales,0,Undergraduate,Female,80.31210077660782,0,1,2,Single,5690.4844084856995,No,15,1,14,9,9,2,1
29,Travel_Rarely,Research & Development,0,High School,Male,54.84564240292294,0,5,2,Married,600.0606280950733,No,17,3,5,12,12,1,1
45,Travel_Rarely,Human Resources,0,Phd,Male,74.60411333435042,4,1,1,Single,7567.949744322892,No,18,5,15,11,4,14,1
30,Travel_Frequently,Research & Development,0,Phd,Male,65.2240255262525,2,0,3,Married,7711.024462691409,No,9,1,11,2,5,11,1
33,Travel_Rarely,Sales,0,Masters,Male,58.9663666458697,1,1,2,Married,3519.079064849296,No,23,2,1,2,13,2,1
33,Travel_Rarely,Sales,0,High School,Male,72.67798587249351,0,1,4,Married,5726.758602914363,No,25,1,3,4,9,9,1
31,Travel_Rarely,Sales,0,Phd,Male,75.51891313200346,2,0,2,Divorced,6629.102600111801,No,33,0,7,8,4,12,1
24,Travel_Rarely,Sales,0,Undergraduate,Male,59.69448798093903,1,2,4,Divorced,4201.491179217483,No,7,0,18,3,5,9,0
46,Travel_Frequently,Research & Development,0,Masters,Female,52.43453542305342,0,3,0,Single,6001.953851128833,No,30,7,8,5,9,14,1
27,Travel_Frequently,Research & Development,0,High School,Male,33.03617351798697,1,0,1,Married,4109.11460291166,No,37,3,17,10,8,0,1
57,Travel_Rarely,Research & Development,0,Undergraduate,Male,57.26834400774889,2,2,8,Single,4131.555641239888,Yes,38,3,15,0,13,11,0
24,Travel_Rarely,Research & Development,0,Undergraduate,Male,62.73681174576365,5,1,1,Single,4437.04312504052,Yes,35,4,4,11,3,7,1
21,Travel_Rarely,Research & Development,0,Undergraduate,Male,63.462633543081644,0,0,4,Single,3994.4900848203943,No,14,7,18,7,5,14,0
44,Travel_Rarely,Sales,0,Phd,Male,45.905398233909835,3,2,4,Single,1119.5145546198687,Yes,17,4,7,0,14,3,1
45,Travel_Rarely,Research & Development,0,Phd,Male,59.0809391256438,3,0,2,Single,3791.347946573909,No,14,1,13,0,4,5,1
54,Travel_Rarely,Research & Development,0,Undergraduate,Male,62.85693635435789,1,1,3,Single,3326.4506211086773,Yes,6,2,18,10,0,2,1
18,Travel_Rarely,Sales,0,Undergraduate,Male,80.66217866861963,0,3,2,Married,4499.312251187755,No,29,2,6,7,4,12,1
30,Non-Travel,Sales,0,Undergraduate,Male,99.55814229972455,2,2,4,Single,8348.973013413208,No,38,5,3,2,6,6,1
21,Travel_Rarely,Sales,0,Undergraduate,Female,60.35854380754032,0,1,2,Married,4736.49651593317,No,35,1,11,2,7,10,1
22,Travel_Rarely,Research & Development,0,Phd,Male,70.94637906851922,3,2,2,Married,4897.729241288633,No,15,3,18,8,11,12,1
42,Non-Travel,Research & Development,0,Phd,Female,64.90411783085685,4,0,3,Married,3813.436518109505,No,37,3,7,9,13,11,1
38,Non-Travel,Sales,0,Undergraduate,Male,60.396671645393766,2,4,2,Divorced,3508.2163339149765,No,30,3,8,4,12,4,1
24,Non-Travel,Research & Development,0,High School,Female,74.5714887611116,1,3,2,Divorced,5172.357765771274,No,27,3,0,8,14,10,1
41,Travel_Rarely,Research & Development,0,Phd,Female,61.81159960796829,3,1,6,Married,4890.8565645737235,No,32,1,5,8,4,1,1
28,Travel_Rarely,Research & Development,0,Undergraduate,Male,47.89565574789945,1,0,3,Divorced,5530.283729387489,No,29,0,8,13,3,10,0
48,Travel_Rarely,Sales,0,Phd,Male,55.98239108127319,1,2,3,Married,7527.481875017322,No,28,3,16,9,4,8,1
43,Travel_Frequently,Sales,0,Undergraduate,Female,56.67948889128111,1,1,2,Married,4218.360106949996,No,37,2,14,1,5,3,1
21,Non-Travel,Research & Development,0,High School,Female,80.80243153886585,1,3,5,Divorced,5695.43356949125,No,36,2,4,3,2,3,0
55,Travel_Rarely,Sales,0,Undergraduate,Female,71.40203599966318,1,4,1,Divorced,6099.805453795429,No,16,1,5,10,13,11,1
57,Travel_Rarely,Sales,0,Phd,Male,68.5823849833653,3,1,0,Divorced,2250.578992261477,Yes,36,4,13,11,0,9,1
37,Travel_Rarely,Human Resources,0,Undergraduate,Female,70.5911579027376,2,1,4,Married,4150.965606824601,No,37,4,9,9,8,7,0
33,Travel_Rarely,Research & Development,0,Undergraduate,Male,54.655983052779234,2,4,4,Single,3468.3239989904278,No,23,5,9,6,6,2,0
23,Travel_Rarely,Research & Development,0,High School,Female,58.616379774259315,1,4,5,Single,7216.793997405286,No,39,2,16,6,0,3,0
46,Travel_Rarely,Research & Development,0,Masters,Male,80.60043977920074,1,2,1,Married,4859.226757256526,Yes,7,3,0,2,13,11,1
42,Travel_Rarely,Research & Development,1,Phd,Male,98.97126412543972,3,5,4,Divorced,3446.6421885821273,No,34,5,14,1,12,13,0
18,Travel_Rarely,Research & Development,0,Phd,Male,66.72104034883627,4,2,5,Single,6525.770358147485,No,25,4,19,6,6,10,0
40,Non-Travel,Sales,0,Masters,Male,80.9131543723882,1,0,5,Married,5436.77865425906,Yes,31,0,18,3,6,1,0
